X,Y,Z
573055.52,1464165.5,1313.21802
573049.47,1464159.1,1313.21802
573043.42,1464152.6,1313.21802
573037.37,1464146.2,1265.94800
573031.32,1464139.7,1265.94800
573025.27,1464133.2,1265.94800
573019.22,1464126.8,1265.94800
573013.17,1464120.3,1265.94800
573007.12,1464113.8,1252.63000
573001.07,1464107.4,1252.63000
572995.03,1464100.9,1252.63000
572988.98,1464094.5,1252.63000
572982.93,1464088,1252.63000
572976.88,1464081.5,1252.63000
572970.83,1464075.1,1252.63000
572964.78,1464068.6,1252.63000
572958.73,1464062.1,1252.63000
572952.68,1464055.7,1252.63000
572946.63,1464049.2,1203.35400
572940.58,1464042.8,1203.35400
572934.53,1464036.3,1203.35400
572928.48,1464029.8,1203.35400
572922.43,1464023.4,1191.95496
572916.38,1464016.9,1191.95496
572910.33,1464010.4,1191.95496
572904.28,1464004,1191.95496
572898.23,1463997.5,1191.95496
572892.18,1463991.1,1191.95496
572886.13,1463984.6,1191.95496
572880.08,1463978.1,1191.95496
572874.04,1463971.7,1191.95496
572867.99,1463965.2,1191.95496
572861.94,1463958.7,1191.95496
572855.89,1463952.3,1140.19702
572849.84,1463945.8,1140.19702
572843.79,1463939.4,1140.19702
572837.74,1463932.9,1126.56799
572831.69,1463926.4,1126.56799
572825.64,1463920,1126.56799
572819.59,1463913.5,1126.56799
572813.54,1463907,1126.56799
572807.49,1463900.6,1126.56799
572801.44,1463894.1,1126.56799
572795.39,1463887.7,1126.56799
572789.34,1463881.2,1126.56799
572783.29,1463874.7,1126.56799
572777.24,1463868.3,1126.56799
572771.19,1463861.8,1126.56799
572765.15,1463855.3,1077.69702
572759.09,1463848.9,1077.69702
572753.05,1463842.4,1059.90295
572747,1463836,1059.90295
572740.95,1463829.5,1059.90295
572734.9,1463823,1059.90295
572728.85,1463816.6,1059.90295
572722.8,1463810.1,1059.90295
572716.75,1463803.6,1059.90295
572710.7,1463797.2,1059.90295
572704.65,1463790.7,1059.90295
572698.6,1463784.3,1059.90295
572692.55,1463777.8,1059.90295
572686.5,1463771.3,1059.90295
572680.45,1463764.9,1018.57800
572674.4,1463758.4,1018.57800
572668.35,1463751.9,998.92102
572662.3,1463745.5,998.92102
572656.25,1463739,998.92102
572650.2,1463732.6,998.92102
572644.16,1463726.1,998.92102
572638.1,1463719.6,998.92102
572632.06,1463713.2,998.92102
572626.01,1463706.7,998.92102
572619.96,1463700.2,998.92102
572613.91,1463693.8,998.92102
572607.86,1463687.3,998.92102
572601.81,1463680.9,998.92102
572595.76,1463674.4,998.92102
572589.71,1463667.9,965.53003
572583.66,1463661.5,944.75897
572577.61,1463655,944.75897
572571.56,1463648.5,944.75897
572565.51,1463642.1,944.75897
572559.46,1463635.6,944.75897
572553.41,1463629.2,944.75897
572547.36,1463622.7,944.75897
572541.31,1463616.2,944.75897
572535.26,1463609.8,944.75897
572529.21,1463603.3,944.75897
572523.17,1463596.8,944.75897
572517.12,1463590.4,944.75897
572511.07,1463583.9,944.75897
572505.02,1463577.5,944.75897
572498.97,1463571,891.82098
572492.92,1463564.5,891.82098
572486.87,1463558.1,891.82098
572480.82,1463551.6,891.82098
572474.77,1463545.1,891.82098
572468.72,1463538.7,891.82098
572462.67,1463532.2,891.82098
572456.62,1463525.8,891.82098
572450.57,1463519.3,891.82098
572444.52,1463512.8,891.82098
572438.47,1463506.4,891.82098
572432.42,1463499.9,891.82098
572426.37,1463493.4,891.82098
572420.32,1463487,891.82098
572414.27,1463480.5,879.13397
572408.22,1463474.1,844.65601
572402.18,1463467.6,844.65601
572396.13,1463461.1,844.65601
572390.08,1463454.7,844.65601
572384.03,1463448.2,844.65601
572377.98,1463441.7,844.65601
572371.93,1463435.3,844.65601
572365.88,1463428.8,844.65601
572359.83,1463422.4,844.65601
572353.78,1463415.9,844.65601
572347.73,1463409.4,844.65601
572341.68,1463403,844.65601
572335.63,1463396.5,844.65601
572329.58,1463390,838.87402
572323.53,1463383.6,838.87402
572317.48,1463377.1,804.93799
572311.43,1463370.7,804.93799
572305.38,1463364.2,804.93799
572299.33,1463357.7,804.93799
572293.29,1463351.3,804.93799
572287.23,1463344.8,804.93799
572281.19,1463338.3,804.93799
572275.14,1463331.9,804.93799
572269.09,1463325.4,804.93799
572263.04,1463319,804.93799
572256.99,1463312.5,804.93799
572250.94,1463306,804.93799
572244.89,1463299.6,799.80701
572238.84,1463293.1,799.80701
572232.79,1463286.6,799.80701
572226.74,1463280.2,768.94598
572220.69,1463273.7,768.94598
572214.64,1463267.3,768.94598
572208.59,1463260.8,768.94598
572202.54,1463254.3,768.94598
572196.49,1463247.9,768.94598
572190.44,1463241.4,768.94598
572184.39,1463234.9,768.94598
572178.34,1463228.5,768.94598
572172.3,1463222,768.94598
572166.24,1463215.6,768.94598
572160.2,1463209.1,763.25598
572154.15,1463202.6,763.25598
572148.1,1463196.2,763.25598
572142.05,1463189.7,763.25598
572136,1463183.2,737.81500
572129.95,1463176.8,737.81500
572123.9,1463170.3,737.81500
572117.85,1463163.9,737.81500
572111.8,1463157.4,737.81500
572105.75,1463150.9,737.81500
572099.7,1463144.5,737.81500
572093.65,1463138,737.81500
572087.6,1463131.5,737.81500
572081.55,1463125.1,737.81500
572075.5,1463118.6,732.84698
572069.45,1463112.2,732.84698
572063.4,1463105.7,732.84698
572057.35,1463099.2,732.84698
572051.31,1463092.8,732.84698
572045.26,1463086.3,712.52002
572039.21,1463079.8,712.52002
572033.16,1463073.4,712.52002
572027.11,1463066.9,712.52002
572021.06,1463060.5,712.52002
572015.01,1463054,712.52002
572008.96,1463047.5,712.52002
572002.91,1463041.1,712.52002
571996.86,1463034.6,712.52002
571990.81,1463028.1,707.96997
571984.76,1463021.7,707.96997
571978.71,1463015.2,707.96997
571972.66,1463008.8,707.96997
571966.61,1463002.3,707.96997
571960.56,1462995.8,707.96997
571954.51,1462989.4,689.04401
571948.46,1462982.9,689.04401
571942.41,1462976.4,689.04401
571936.36,1462970,689.04401
571930.31,1462963.5,689.04401
571924.27,1462957.1,689.04401
571918.22,1462950.6,689.04401
571912.17,1462944.1,689.04401
571906.12,1462937.7,682.88300
571900.07,1462931.2,682.88300
571894.02,1462924.8,682.88300
571887.97,1462918.3,682.88300
571881.92,1462911.8,682.88300
571875.87,1462905.4,682.88300
571869.82,1462898.9,682.88300
571863.77,1462892.4,668.91998
571857.72,1462886,668.91998
571851.67,1462879.5,668.91998
571845.62,1462873.1,668.91998
571839.57,1462866.6,668.91998
571833.52,1462860.1,668.91998
571827.47,1462853.7,668.91998
571821.42,1462847.2,659.67200
571815.38,1462840.7,659.67200
571809.33,1462834.3,659.67200
571803.28,1462827.8,659.67200
571797.23,1462821.4,659.67200
571791.18,1462814.9,659.67200
571785.13,1462808.4,659.67200
571779.08,1462802,659.67200
571773.03,1462795.5,644.49500
571766.98,1462789,644.49500
571760.93,1462782.6,644.49500
571754.88,1462776.1,644.49500
571748.83,1462769.7,644.49500
571742.78,1462763.2,644.49500
571736.73,1462756.7,626.48102
571730.68,1462750.3,626.48102
571724.63,1462743.8,626.48102
571718.58,1462737.3,626.48102
571712.53,1462730.9,626.48102
571706.48,1462724.4,626.48102
571700.44,1462718,626.48102
571694.39,1462711.5,626.48102
571688.34,1462705,626.48102
571682.29,1462698.6,611.53998
571676.24,1462692.1,611.53998
571670.19,1462685.6,611.53998
571664.14,1462679.2,611.53998
571658.09,1462672.7,611.53998
571652.04,1462666.3,594.06598
571645.99,1462659.8,594.06598
571639.94,1462653.3,594.06598
571633.89,1462646.9,594.06598
571627.84,1462640.4,594.06598
571621.79,1462633.9,594.06598
571615.74,1462627.5,594.06598
571609.69,1462621,594.06598
571603.64,1462614.6,594.06598
571597.59,1462608.1,594.06598
571591.54,1462601.6,583.91998
571585.49,1462595.2,583.91998
571579.44,1462588.7,583.91998
571573.4,1462582.2,583.91998
571567.35,1462575.8,570.15198
571561.3,1462569.3,570.15198
571555.25,1462562.9,570.15198
571549.2,1462556.4,570.15198
571543.15,1462549.9,570.15198
571537.1,1462543.5,570.15198
571531.05,1462537,570.15198
571525,1462530.5,570.15198
571518.95,1462524.1,570.15198
571512.9,1462517.6,570.15198
571506.85,1462511.2,570.15198
571500.8,1462504.7,556.65503
571494.75,1462498.2,556.65503
571488.7,1462491.8,556.65503
571482.65,1462485.3,540.44501
571476.6,1462478.8,540.44501
571470.55,1462472.4,540.44501
571464.51,1462465.9,540.44501
571458.45,1462459.5,540.44501
571452.41,1462453,540.44501
571446.36,1462446.5,540.44501
571440.31,1462440.1,540.44501
571434.26,1462433.6,540.44501
571428.21,1462427.1,540.44501
571422.16,1462420.7,540.44501
571416.11,1462414.2,540.44501
571410.06,1462407.8,523.17297
571404.01,1462401.3,523.17297
571397.96,1462394.8,511.69101
571391.91,1462388.4,511.69101
571385.86,1462381.9,511.69101
571379.81,1462375.4,511.69101
571373.76,1462369,511.69101
571367.71,1462362.5,511.69101
571361.66,1462356.1,511.69101
571355.61,1462349.6,511.69101
571349.56,1462343.1,511.69101
571343.52,1462336.7,511.69101
571337.46,1462330.2,511.69101
571331.42,1462323.7,511.69101
571325.37,1462317.3,511.69101
571319.32,1462310.8,497.42401
571313.27,1462304.4,490.17099
571307.22,1462297.9,490.17099
571301.17,1462291.4,490.17099
571295.12,1462285,490.17099
571289.07,1462278.5,490.17099
571283.02,1462272,490.17099
571276.97,1462265.6,490.17099
571270.92,1462259.1,490.17099
571264.87,1462252.7,490.17099
571258.82,1462246.2,490.17099
571252.77,1462239.7,490.17099
571246.72,1462233.3,490.17099
571240.67,1462226.8,490.17099
571234.62,1462220.3,490.17099
571228.57,1462213.9,471.17999
571222.53,1462207.4,471.17999
571216.48,1462201,471.17999
571210.43,1462194.5,471.17999
571204.38,1462188,471.17999
571198.33,1462181.6,471.17999
571192.28,1462175.1,471.17999
571186.23,1462168.6,471.17999
571180.18,1462162.2,471.17999
574327.27,1461042.7,482.07001
574327.27,1461051.5,482.07001
574327.27,1461060.4,482.07001
574327.27,1461069.2,482.07001
574327.27,1461078.1,482.07001
574327.27,1461086.9,482.07001
574327.27,1461095.8,482.07001
574327.27,1461104.7,482.07001
574327.27,1461113.5,482.07001
574327.27,1461122.4,482.07001
574327.27,1461131.2,495.43301
574327.27,1461140.1,495.43301
574327.27,1461148.9,495.43301
574327.27,1461157.8,495.43301
574327.27,1461166.6,495.43301
574327.27,1461175.5,495.43301
574327.27,1461184.4,495.43301
574327.27,1461193.2,495.43301
574327.27,1461202.1,495.43301
574327.27,1461210.9,495.43301
574327.27,1461219.8,513.50500
574327.27,1461228.6,513.50500
574327.27,1461237.5,513.50500
574327.27,1461246.3,513.50500
574327.27,1461255.2,513.50500
574327.27,1461264.1,513.50500
574327.27,1461272.9,513.50500
574327.27,1461281.8,513.50500
574327.27,1461290.6,513.50500
574327.27,1461299.5,513.50500
574327.27,1461308.3,513.50500
574327.27,1461317.2,531.75098
574327.27,1461326,531.75098
574327.27,1461334.9,531.75098
574327.27,1461343.8,531.75098
574327.27,1461352.6,531.75098
574327.27,1461361.5,531.75098
574327.27,1461370.3,531.75098
574327.27,1461379.2,531.75098
574327.27,1461388,531.75098
574327.27,1461396.9,531.75098
574327.27,1461405.7,548.78400
574327.27,1461414.6,548.78400
574327.27,1461423.5,548.78400
574327.27,1461432.3,548.78400
574327.27,1461441.2,548.78400
574327.28,1461450,548.78400
574327.28,1461458.9,548.78400
574327.28,1461467.7,548.78400
574327.28,1461476.6,548.78400
574327.28,1461485.4,548.78400
574327.28,1461494.3,568.54602
574327.28,1461503.2,568.54602
574327.28,1461512,568.54602
574327.28,1461520.9,568.54602
574327.28,1461529.7,568.54602
574327.28,1461538.6,568.54602
574327.28,1461547.4,568.54602
574327.28,1461556.3,568.54602
574327.28,1461565.1,568.54602
574327.28,1461574,568.54602
574327.28,1461582.9,590.63702
574327.28,1461591.7,590.63702
574327.28,1461600.6,590.63702
574327.28,1461609.4,590.63702
574327.28,1461618.3,590.63702
574327.28,1461627.1,590.63702
574327.28,1461636,590.63702
574327.28,1461644.8,590.63702
574327.28,1461653.7,590.63702
574327.28,1461662.6,590.63702
574327.28,1461671.4,590.63702
574327.28,1461680.3,612.64899
574327.28,1461689.1,612.64899
574327.28,1461698,612.64899
574327.28,1461706.8,612.64899
574327.28,1461715.7,612.64899
574327.28,1461724.5,612.64899
574327.28,1461733.4,612.64899
574327.28,1461742.3,612.64899
574327.28,1461751.1,612.64899
574327.28,1461760,612.64899
574327.28,1461768.8,633.03400
574327.28,1461777.7,633.03400
574327.28,1461786.5,633.03400
574327.28,1461795.4,633.03400
574327.28,1461804.2,633.03400
574327.28,1461813.1,633.03400
574327.28,1461822,633.03400
574327.28,1461830.8,633.03400
574327.28,1461839.7,633.03400
574327.28,1461848.5,633.03400
574327.28,1461857.4,651.49200
574327.28,1461866.2,651.49200
574327.28,1461875.1,651.49200
574327.28,1461883.9,651.49200
574327.28,1461892.8,651.49200
574327.28,1461901.7,651.49200
574327.28,1461910.5,651.49200
574327.28,1461919.4,651.49200
574327.28,1461928.2,651.49200
574327.28,1461937.1,651.49200
574327.28,1461945.9,670.15601
574327.28,1461954.8,670.15601
574327.28,1461963.6,670.15601
574327.28,1461972.5,670.15601
574327.28,1461981.4,670.15601
574327.28,1461990.2,670.15601
574327.28,1461999.1,670.15601
574327.28,1462007.9,670.15601
574327.28,1462016.8,670.15601
574327.28,1462025.6,670.15601
574327.28,1462034.5,670.15601
574327.28,1462043.3,686.22498
574327.28,1462052.2,686.22498
574327.28,1462061.1,686.22498
574327.28,1462069.9,686.22498
574327.28,1462078.8,686.22498
574327.28,1462087.6,686.22498
574327.28,1462096.5,686.22498
574327.28,1462105.3,686.22498
574327.28,1462114.2,686.22498
574327.28,1462123,686.22498
574327.28,1462131.9,700.15302
574327.28,1462140.8,700.15302
574327.28,1462149.6,700.15302
574327.28,1462158.5,700.15302
574327.28,1462167.3,700.15302
574327.28,1462176.2,700.15302
574327.28,1462185,700.15302
574327.28,1462193.9,700.15302
574327.28,1462202.7,700.15302
574327.28,1462211.6,700.15302
574327.28,1462220.5,717.70203
574327.28,1462229.3,717.70203
574327.28,1462238.2,717.70203
574327.28,1462247,717.70203
574327.28,1462255.9,717.70203
574327.28,1462264.7,717.70203
574327.28,1462273.6,717.70203
574327.28,1462282.4,717.70203
574327.28,1462291.3,717.70203
574327.28,1462300.2,717.70203
574327.28,1462309,739.98798
574327.28,1462317.9,739.98798
574327.28,1462326.7,739.98798
574327.28,1462335.6,739.98798
574327.28,1462344.4,739.98798
574327.28,1462353.3,739.98798
574327.28,1462362.1,739.98798
574327.28,1462371,739.98798
574327.28,1462379.9,739.98798
574327.28,1462388.7,739.98798
574327.28,1462397.6,765.01001
574327.28,1462406.4,765.01001
574327.28,1462415.3,765.01001
574327.28,1462424.1,765.01001
574327.28,1462433,765.01001
574327.28,1462441.8,765.01001
574327.28,1462450.7,765.01001
574327.28,1462459.6,765.01001
574327.28,1462468.4,765.01001
574327.28,1462477.3,765.01001
574327.28,1462486.1,765.01001
574327.28,1462495,792.33502
574327.28,1462503.8,792.33502
574327.28,1462512.7,792.33502
574327.28,1462521.5,792.33502
574327.28,1462530.4,792.33502
574327.28,1462539.3,792.33502
574327.28,1462548.1,792.33502
574327.28,1462557,792.33502
574327.28,1462565.8,792.33502
574327.28,1462574.7,792.33502
574327.28,1462583.5,819.57202
574327.28,1462592.4,819.57202
574327.28,1462601.2,819.57202
574327.28,1462610.1,819.57202
574327.28,1462619,819.57202
574327.28,1462627.8,819.57202
574327.28,1462636.7,819.57202
574327.28,1462645.5,819.57202
574327.28,1462654.4,819.57202
574327.28,1462663.2,819.57202
574327.28,1462672.1,845.51300
574327.28,1462680.9,845.51300
574327.28,1462689.8,845.51300
574327.28,1462698.7,845.51300
574327.28,1462707.5,845.51300
574327.28,1462716.4,845.51300
574327.28,1462725.2,845.51300
574327.28,1462734.1,845.51300
574327.28,1462742.9,845.51300
574327.28,1462751.8,845.51300
574327.28,1462760.6,873.72498
574327.28,1462769.5,873.72498
574327.28,1462778.4,873.72498
574327.28,1462787.2,873.72498
574327.28,1462796.1,873.72498
574327.28,1462804.9,873.72498
574327.28,1462813.8,873.72498
574327.28,1462822.6,873.72498
574327.28,1462831.5,873.72498
574327.28,1462840.3,873.72498
574327.28,1462849.2,873.72498
574327.28,1462858.1,909.56403
574327.28,1462866.9,909.56403
574327.28,1462875.8,909.56403
574327.28,1462884.6,909.56403
574327.28,1462893.5,909.56403
574327.28,1462902.3,909.56403
574327.28,1462911.2,909.56403
574327.28,1462920,909.56403
574327.28,1462928.9,909.56403
574327.28,1462937.8,909.56403
574327.28,1462946.6,952.44598
574327.28,1462955.5,952.44598
574327.28,1462964.3,952.44598
574327.28,1462973.2,952.44598
574327.28,1462982,952.44598
574327.28,1462990.9,952.44598
574327.28,1462999.7,952.44598
574327.28,1463008.6,952.44598
574327.28,1463017.5,952.44598
574327.28,1463026.3,952.44598
574327.28,1463035.2,992.84003
574327.28,1463044,992.84003
574327.28,1463052.9,992.84003
574327.28,1463061.7,992.84003
574327.28,1463070.6,992.84003
574327.28,1463079.4,992.84003
574327.29,1463088.3,992.84003
574327.29,1463097.2,992.84003
574327.29,1463106,992.84003
574327.29,1463114.9,992.84003
574327.29,1463123.7,1028.96594
574327.29,1463132.6,1028.96594
574327.29,1463141.4,1028.96594
574327.29,1463150.3,1028.96594
574327.29,1463159.1,1028.96594
574327.29,1463168,1028.96594
574327.29,1463176.9,1028.96594
574327.29,1463185.7,1028.96594
574327.29,1463194.6,1028.96594
574327.29,1463203.4,1028.96594
574327.29,1463212.3,1063.00598
574327.29,1463221.1,1063.00598
574327.29,1463230,1063.00598
574327.29,1463238.8,1063.00598
574327.29,1463247.7,1063.00598
574327.29,1463256.6,1063.00598
574327.29,1463265.4,1063.00598
574327.29,1463274.3,1063.00598
574327.29,1463283.1,1063.00598
574327.29,1463292,1063.00598
574327.29,1463300.8,1063.00598
574327.29,1463309.7,1100.69897
574327.29,1463318.5,1100.69897
574327.29,1463327.4,1100.69897
574327.29,1463336.3,1100.69897
574327.29,1463345.1,1100.69897
574327.29,1463354,1100.69897
574327.29,1463362.8,1100.69897
574327.29,1463371.7,1100.69897
574327.29,1463380.5,1100.69897
574327.29,1463389.4,1100.69897
574327.29,1463398.2,1140.27002
574327.29,1463407.1,1140.27002
574327.29,1463416,1140.27002
574327.29,1463424.8,1140.27002
574327.29,1463433.7,1140.27002
574327.29,1463442.5,1140.27002
574327.29,1463451.4,1140.27002
574327.29,1463460.2,1140.27002
574327.29,1463469.1,1140.27002
574327.29,1463477.9,1140.27002
574327.29,1463486.8,1185.64099
574327.29,1463495.7,1185.64099
574327.29,1463504.5,1185.64099
574327.29,1463513.4,1185.64099
574327.29,1463522.2,1185.64099
574327.29,1463531.1,1185.64099
574327.29,1463539.9,1185.64099
574327.29,1463548.8,1185.64099
574327.29,1463557.6,1185.64099
574327.29,1463566.5,1185.64099
574327.29,1463575.4,1237.59094
574327.29,1463584.2,1237.59094
574327.29,1463593.1,1237.59094
574327.29,1463601.9,1237.59094
574327.29,1463610.8,1237.59094
574327.29,1463619.6,1237.59094
574327.29,1463628.5,1237.59094
574327.29,1463637.3,1237.59094
574327.29,1463646.2,1237.59094
574327.29,1463655.1,1237.59094
574327.29,1463663.9,1237.59094
574327.29,1463672.8,1288.58997
574327.29,1463681.6,1288.58997
574327.29,1463690.5,1288.58997
574327.29,1463699.3,1288.58997
574327.29,1463708.2,1288.58997
574327.29,1463717,1288.58997
574327.29,1463725.9,1288.58997
574327.29,1463734.8,1288.58997
574327.29,1463743.6,1288.58997
574327.29,1463752.5,1288.58997
574327.29,1463761.3,1339.37000
574327.29,1463770.2,1339.37000
574327.29,1463779,1339.37000
574327.29,1463787.9,1339.37000
574327.29,1463796.7,1339.37000
574327.29,1463805.6,1339.37000
574327.29,1463814.5,1339.37000
574327.29,1463823.3,1339.37000
574327.29,1463832.2,1339.37000
574327.29,1463841,1339.37000
574327.29,1463849.9,1391.40198
574327.29,1463858.7,1391.40198
574327.29,1463867.6,1391.40198
574327.29,1463876.4,1391.40198
574327.29,1463885.3,1391.40198
574327.29,1463894.2,1391.40198
574327.29,1463903,1391.40198
574327.29,1463911.9,1391.40198
574327.29,1463920.7,1391.40198
574327.29,1463929.6,1391.40198
574327.29,1463938.4,1442.98901
574327.29,1463947.3,1442.98901
574327.29,1463956.1,1442.98901
574327.29,1463965,1442.98901
574327.29,1463973.9,1442.98901
574327.29,1463982.7,1442.98901
574327.29,1463991.6,1442.98901
574327.29,1464000.4,1442.98901
574327.29,1464009.3,1442.98901
574327.29,1464018.1,1442.98901
574327.29,1464027,1492.77197
574327.29,1464035.8,1492.77197
574327.29,1464044.7,1492.77197
574327.29,1464053.6,1492.77197
574327.29,1464062.4,1492.77197
574327.29,1464071.3,1492.77197
574327.29,1464080.1,1492.77197
574327.29,1464089,1492.77197
574327.29,1464097.8,1492.77197
574327.29,1464106.7,1492.77197
574327.29,1464115.5,1492.77197
574327.29,1464124.4,1544.15698
574327.29,1464133.3,1544.15698
574327.29,1464142.1,1544.15698
574327.29,1464151,1544.15698
574327.29,1464159.8,1544.15698
574327.29,1464168.7,1544.15698
574327.29,1464177.5,1544.15698
574327.29,1464186.4,1544.15698
574327.29,1464195.2,1544.15698
574327.29,1464204.1,1544.15698
574327.29,1464213,1597.58301
574327.29,1464221.8,1597.58301
574327.29,1464230.7,1597.58301
574327.29,1464239.5,1597.58301
574327.29,1464248.4,1597.58301
574327.29,1464257.2,1597.58301
574327.29,1464266.1,1597.58301
574327.29,1464274.9,1597.58301
574327.29,1464283.8,1597.58301
574327.29,1464292.7,1597.58301
574327.29,1464301.5,1653.66797
574327.29,1464310.4,1653.66797
574327.29,1464319.2,1653.66797
574327.29,1464328.1,1653.66797
574327.29,1464336.9,1653.66797
574327.29,1464345.8,1653.66797
574327.29,1464354.6,1653.66797
574327.29,1464363.5,1653.66797
574327.29,1464372.4,1653.66797
574327.29,1464381.2,1653.66797
574327.29,1464390.1,1713.92395
574327.29,1464398.9,1713.92395
574327.29,1464407.8,1713.92395
574327.29,1464416.6,1713.92395
574327.29,1464425.5,1713.92395
574327.29,1464434.3,1713.92395
574327.29,1464443.2,1713.92395
574327.29,1464452.1,1713.92395
574327.29,1464460.9,1713.92395
574327.29,1464469.8,1713.92395
574327.29,1464478.6,1713.92395
574327.29,1464487.5,1774.46594
574327.29,1464496.3,1774.46594
574327.29,1464505.2,1774.46594
574327.29,1464514,1774.46594
574327.29,1464522.9,1774.46594
574327.29,1464531.8,1774.46594
574327.29,1464540.6,1774.46594
574327.29,1464549.5,1774.46594
574327.29,1464558.3,1774.46594
574327.29,1464567.2,1774.46594
574327.29,1464576,1837.51697
574327.29,1464584.9,1837.51697
574327.29,1464593.7,1837.51697
574327.29,1464602.6,1837.51697
574327.29,1464611.5,1837.51697
574327.29,1464620.3,1837.51697
574327.29,1464629.2,1837.51697
574327.29,1464638,1837.51697
574327.29,1464646.9,1837.51697
574327.29,1464655.7,1837.51697
574327.29,1464664.6,1904.72498
574327.29,1464673.4,1904.72498
574327.29,1464682.3,1904.72498
574327.29,1464691.2,1904.72498
574327.29,1464700,1904.72498
574327.29,1464708.9,1904.72498
574327.29,1464717.7,1904.72498
574327.29,1464726.6,1904.72498
574327.29,1464735.4,1904.72498
574327.29,1464744.3,1904.72498
574327.29,1464753.1,1969.74402
574327.29,1464762,1969.74402
574327.29,1464770.9,1969.74402
574327.29,1464779.7,1969.74402
574327.29,1464788.6,1969.74402
574327.29,1464797.4,1969.74402
574327.29,1464806.3,1969.74402
574327.29,1464815.1,1969.74402
574327.29,1464824,1969.74402
574327.29,1464832.8,1969.74402
574327.29,1464841.7,2033.06995
574327.29,1464850.6,2033.06995
574327.29,1464859.4,2033.06995
574327.29,1464868.3,2033.06995
574327.29,1464877.1,2033.06995
574327.29,1464886,2033.06995
574327.29,1464894.8,2033.06995
574327.29,1464903.7,2033.06995
574327.29,1464912.5,2033.06995
574327.29,1464921.4,2033.06995
574327.29,1464930.3,2033.06995
574327.29,1464939.1,2099.06689
574327.29,1464948,2099.06689
574327.29,1464956.8,2099.06689
574327.29,1464965.7,2099.06689
574327.29,1464974.5,2099.06689
574327.29,1464983.4,2099.06689
574327.29,1464992.2,2099.06689
574327.29,1465001.1,2099.06689
574327.29,1465010,2099.06689
574327.29,1465018.8,2099.06689
574327.29,1465027.7,2162.45093
574327.29,1465036.5,2162.45093
574327.29,1465045.4,2162.45093
574327.29,1465054.2,2162.45093
574327.29,1465063.1,2162.45093
574327.29,1465071.9,2162.45093
574327.29,1465080.8,2162.45093
574327.29,1465089.7,2162.45093
574327.29,1465098.5,2162.45093
574327.29,1465107.4,2162.45093
574327.29,1465116.2,2217.82690
574327.29,1465125.1,2217.82690
574327.29,1465133.9,2217.82690
574327.29,1465142.8,2217.82690
574327.29,1465151.6,2217.82690
574327.29,1465160.5,2217.82690
574327.29,1465169.4,2217.82690
574327.29,1465178.2,2217.82690
574327.29,1465187.1,2217.82690
574327.29,1465195.9,2217.82690
574327.29,1465204.8,2272.32104
574327.29,1465213.6,2272.32104
574327.29,1465222.5,2272.32104
574327.29,1465231.3,2272.32104
574327.29,1465240.2,2272.32104
574327.29,1465249.1,2272.32104
574327.29,1465257.9,2272.32104
574327.29,1465266.8,2272.32104
574327.29,1465275.6,2272.32104
574327.29,1465284.5,2272.32104
574327.29,1465293.3,2272.32104
574327.29,1465302.2,2332.82593
574327.29,1465311,2332.82593
574327.29,1465319.9,2332.82593
574327.29,1465328.8,2332.82593
574327.29,1465337.6,2332.82593
574327.29,1465346.5,2332.82593
574327.29,1465355.3,2332.82593
574327.29,1465364.2,2332.82593
574327.29,1465373,2332.82593
574327.29,1465381.9,2332.82593
574327.29,1465390.7,2386.54199
574327.29,1465399.6,2386.54199
574327.29,1465408.5,2386.54199
574327.29,1465417.3,2386.54199
574327.29,1465621,2383.02905
574327.29,1465629.8,2383.02905
574327.29,1465638.7,2383.02905
574327.29,1465647.6,2383.02905
574327.29,1465656.4,2323.71411
574327.29,1465665.3,2323.71411
574327.29,1465674.1,2323.71411
574327.29,1465683,2323.71411
574327.29,1465691.8,2323.71411
574327.29,1465700.7,2323.71411
574327.29,1465709.5,2323.71411
574327.29,1465718.4,2323.71411
574327.29,1465727.3,2323.71411
574327.29,1465736.1,2323.71411
574327.29,1465745,2323.71411
574327.29,1465753.8,2254.63696
574327.29,1465762.7,2254.63696
574327.29,1465771.5,2254.63696
574327.29,1465780.4,2254.63696
574327.29,1465789.2,2254.63696
574327.29,1465798.1,2254.63696
574327.29,1465807,2254.63696
574327.29,1465815.8,2254.63696
574327.29,1465824.7,2254.63696
574327.29,1465833.5,2254.63696
574327.29,1465842.4,2186.97705
574327.29,1465851.2,2186.97705
574327.29,1465860.1,2186.97705
574327.29,1465868.9,2186.97705
574327.29,1465877.8,2186.97705
574327.29,1465886.7,2186.97705
574327.29,1465895.5,2186.97705
574327.29,1465904.4,2186.97705
574327.29,1465913.2,2186.97705
574327.29,1465922.1,2186.97705
574327.29,1465930.9,2122.49707
574327.29,1465939.8,2122.49707
574327.29,1465948.6,2122.49707
574327.29,1465957.5,2122.49707
574327.29,1465966.4,2122.49707
574327.29,1465975.2,2122.49707
574327.29,1465984.1,2122.49707
574327.29,1465992.9,2122.49707
574327.29,1466001.8,2122.49707
574327.29,1466010.6,2122.49707
574327.29,1466019.5,2060.78711
574327.29,1466028.4,2060.78711
574327.29,1466037.2,2060.78711
574327.29,1466046.1,2060.78711
574327.29,1466054.9,2060.78711
574327.29,1466063.8,2060.78711
574327.29,1466072.6,2060.78711
574327.29,1466081.5,2060.78711
574327.29,1466090.3,2060.78711
574327.29,1466099.2,2060.78711
